gene,Fish_kME
isogroup7055,0
isogroup7057,0
isogroup7058,0
isogroup7059,0
isogroup7060,0
isogroup7061,0
isogroup7062,0
isogroup7063,0
isogroup7064,0
isogroup7065,0
isogroup7066,0
isogroup7069,0
isogroup707,0
isogroup7070,0
isogroup7072,0
isogroup7073,0
isogroup7074,0
isogroup7076,0.663442447608137
isogroup7079,0
isogroup708,0.39783578883355
isogroup7081,0
isogroup7083,0
isogroup7085,0.402148805236367
isogroup7086,0
isogroup7089,0
isogroup709,0
isogroup7090,0
isogroup7092,0.335681721755094
isogroup7094,0
isogroup7095,0
isogroup7099,0
isogroup71,0.887680012681194
isogroup710,0
isogroup7100,0.740826307585853
isogroup7101,0.780406905497748
isogroup7102,0
isogroup7105,0
isogroup7106,0
isogroup7107,0
isogroup711,0.591434581786657
isogroup7114,0
isogroup7115,0
isogroup7117,0
isogroup7118,0
isogroup712,0
isogroup7120,0
isogroup7123,0
isogroup7125,0
isogroup7127,0
isogroup7129,0
isogroup713,0
isogroup7131,0
isogroup7133,0.244822250849139
isogroup7134,0
isogroup7136,0
isogroup7137,0.614173425211557
isogroup7139,0
isogroup7140,0
isogroup7141,0.326441292266457
isogroup7143,0
isogroup7144,0
isogroup7145,0.635514751880869
isogroup7147,0
isogroup715,0.438692856566612
isogroup7151,0
isogroup7152,0
isogroup7153,0
isogroup7155,0
isogroup7157,0
isogroup7158,0
isogroup716,0
isogroup7160,0
isogroup7162,0
isogroup7165,0
isogroup7166,0
isogroup717,0.729702104359596
isogroup7170,0
isogroup7172,0
isogroup7175,0
isogroup7176,0
isogroup7177,0
isogroup7178,0
isogroup7180,0
isogroup7182,0
isogroup7184,0
isogroup7187,0
isogroup7188,0.130264633137372
isogroup719,0
isogroup7190,0
isogroup7191,0
isogroup7192,0
isogroup7193,0
isogroup7199,0
isogroup72,0
isogroup7204,0
isogroup7206,0
isogroup7207,0
isogroup721,0
isogroup7212,0
isogroup7216,0
isogroup7217,0
isogroup7218,0
isogroup722,0.327844738959437
isogroup7223,0
isogroup7225,0
isogroup7227,0
isogroup7228,0
isogroup7229,0
isogroup7231,0
isogroup7232,0
isogroup7233,0.303699120910973
isogroup7235,0
isogroup7237,0
isogroup724,0
isogroup7240,0
isogroup7241,0
isogroup7243,0
isogroup7246,0
isogroup7247,0
isogroup7249,0
isogroup7253,0
isogroup7255,0.508971156427741
isogroup7257,0
isogroup7258,0.663386980135842
isogroup7260,0
isogroup7262,0
isogroup7265,0
isogroup7266,0
isogroup7269,0
isogroup727,0.63646236080337
isogroup7272,0
isogroup7274,0.444303074334644
isogroup7276,0.575829453662234
isogroup7277,0
isogroup7279,0
isogroup7285,0
isogroup7289,0
isogroup729,0.449593722008136
isogroup7292,0
isogroup7293,0
isogroup7294,0
isogroup7295,0
isogroup73,0
isogroup730,0
isogroup7302,0
isogroup7303,0
isogroup7304,0
isogroup7305,0
isogroup7306,0
isogroup7307,0.626805444829091
isogroup7308,0
isogroup7309,0
isogroup731,0
isogroup7315,0
isogroup7316,0
isogroup7317,0
isogroup7319,0
isogroup732,0
isogroup7320,0
isogroup7321,0
isogroup7322,0
isogroup7323,0
isogroup7328,0
isogroup7329,0
isogroup733,0
isogroup7331,0
isogroup7332,0.0922129360977651
isogroup7333,0
isogroup7335,0
isogroup7336,0
isogroup734,0
isogroup7346,0
isogroup7348,0
isogroup7349,0
isogroup735,0
isogroup7350,0
isogroup7352,0
isogroup7354,0.585993405816038
isogroup7356,0
isogroup7357,0
isogroup7360,0
isogroup7361,0
isogroup7362,0
isogroup7364,0
isogroup7366,0
isogroup7368,0
isogroup737,0
isogroup7370,0.666337392822703
isogroup7373,0
isogroup7377,0
isogroup7378,0
isogroup738,0
isogroup7383,0
isogroup7384,0
isogroup7385,0
isogroup739,0.823332503319732
isogroup7391,0
isogroup7397,0
isogroup7398,0
isogroup74,0
isogroup740,0
isogroup7402,0
isogroup7404,0
isogroup7409,0
isogroup741,0.726534343396338
isogroup7411,0
isogroup7412,0
isogroup7419,0
isogroup742,0.497945063225104
isogroup7420,0
isogroup7422,0
isogroup7423,0.890198369562296
isogroup7424,0
isogroup7425,0.334791015566514
isogroup7427,0.379538991669801
isogroup7428,0
isogroup743,0
isogroup7430,0
isogroup7432,0
isogroup7433,0
isogroup7436,0.419072227255604
isogroup7440,0
isogroup7442,0
isogroup7443,0
isogroup7447,0.427399461869845
isogroup7449,0
isogroup745,0.71763381594204
isogroup7451,0.500155532054947
isogroup7453,0
isogroup7459,0.282544875293352
isogroup7461,0
isogroup7462,0
isogroup7465,0
isogroup7466,0
isogroup7467,0
isogroup7469,0
isogroup7470,0
isogroup7474,0
isogroup7477,0
isogroup7478,0
isogroup7480,0
isogroup7483,0
isogroup7487,0
isogroup7488,0
isogroup7490,0
isogroup7496,0.453433136996927
isogroup7498,0
isogroup75,0
isogroup750,0
isogroup7501,0.428030534123104
isogroup7507,0
isogroup7508,0
isogroup751,0
isogroup7511,0
isogroup7515,0
isogroup7516,0
isogroup7518,0
isogroup7519,0
isogroup752,0.705527739929633
isogroup7523,0
isogroup7528,0
isogroup7530,0
isogroup7532,0
isogroup7534,0
isogroup7539,0
isogroup754,0.516896643141159
isogroup7540,0
isogroup7543,0
isogroup7547,0
isogroup7549,0
isogroup755,0.859620212242272
isogroup7550,0
isogroup7553,0
isogroup7554,0
isogroup7557,0
isogroup7558,0
isogroup7559,0.497089763522467
isogroup7560,0
isogroup7561,0
isogroup7564,0
isogroup7567,0.701046772189206
isogroup757,0.8161409286053
isogroup7570,0
isogroup7572,0
isogroup7574,0
isogroup7585,0.631672159803788
isogroup7586,0
isogroup7587,0
isogroup759,0.760674839763458
isogroup7590,0
isogroup7595,0
isogroup7596,0
isogroup760,0
isogroup7600,0
isogroup7602,0
isogroup7603,0
isogroup7607,0
isogroup7609,0
isogroup761,0.312893481748058
isogroup7611,0
isogroup7612,0
isogroup7613,0
isogroup7614,0
isogroup7615,0
isogroup7616,0
isogroup7617,0.584104888451661
isogroup7618,0.454273428538776
isogroup7619,0
isogroup762,0.667601361969622
isogroup7620,0
isogroup7627,0
isogroup7628,0
isogroup763,0.520763645082074
isogroup7630,0
isogroup7633,0
isogroup7634,0
isogroup7635,0
isogroup7636,0
isogroup7637,0.248637858284569
isogroup7638,0
isogroup7639,0
isogroup764,0.645511153529937
isogroup7640,0
isogroup7641,0
isogroup7645,0.442113093280515
isogroup7647,0
isogroup7649,0
isogroup7651,0
isogroup7652,0
isogroup7653,0
isogroup7656,0
isogroup7658,0
isogroup766,0
isogroup7660,0.54585669163043
isogroup7664,0
isogroup767,0
isogroup7671,0
isogroup7673,0
isogroup768,0
isogroup7684,0
isogroup7685,0
isogroup7692,0
isogroup7694,0
isogroup7695,0
isogroup7697,0
isogroup77,0
isogroup770,0
isogroup7701,0
isogroup7705,0
isogroup7707,0
isogroup7708,0
isogroup7709,0
isogroup771,0.85724599974535
isogroup7711,0
isogroup7714,0
isogroup7718,0.340731491506167
isogroup772,0.698954399270497
isogroup7724,0
isogroup773,0
isogroup7732,0.673436003580169
isogroup7733,0
isogroup7736,0
isogroup7737,0
isogroup7739,0
isogroup774,0
isogroup7740,0
isogroup7741,0
isogroup7745,0
isogroup7747,0
isogroup7748,0
isogroup7749,0.683509264714011
isogroup775,0.744767827198521
isogroup7751,0
isogroup7752,0
isogroup7754,0
isogroup7757,0
isogroup776,0
isogroup7760,0
isogroup7762,0
isogroup7763,0
isogroup7764,0.144301552974495
isogroup7766,0
isogroup7769,0
isogroup777,0
isogroup7771,0
isogroup7776,0
isogroup778,0
isogroup7780,0
isogroup7781,0.817783560592769
isogroup7782,0
isogroup7783,0
isogroup7785,0
isogroup7786,0
isogroup7787,0
isogroup7788,0
isogroup7790,0.39972005231036
isogroup7792,0
isogroup7793,0
isogroup7795,0
isogroup7797,0
isogroup7799,0
isogroup78,0.578193844021785
isogroup7802,0
isogroup7804,0
isogroup7805,0
isogroup7809,0
isogroup781,0
isogroup7811,0
isogroup7815,0
isogroup7817,0.465602927926959
isogroup782,0.718955231596588
isogroup7821,0.396787020814275
isogroup7823,0
isogroup7824,0
isogroup7825,0
isogroup7826,0
isogroup7827,0
isogroup7829,0
isogroup783,0
isogroup7830,0
isogroup7837,0
isogroup7839,0
isogroup784,0
isogroup7840,0
isogroup7843,0
isogroup7845,0
isogroup7847,0
isogroup7848,0
isogroup7849,0
isogroup785,0.714190992757801
isogroup7850,0
isogroup7852,0
isogroup7853,0
isogroup7854,0
isogroup7856,0
isogroup7859,0
isogroup786,0.68584808134961
isogroup7862,0.217023882511815
isogroup7864,0
isogroup7865,0
isogroup7866,0
isogroup7868,0
isogroup7871,0
isogroup7875,0
isogroup7876,0.811357407941793
isogroup788,0
isogroup7881,0
isogroup7882,0
isogroup7886,0.582612059278064
isogroup7887,0
isogroup7888,0
isogroup7889,0
isogroup789,0.900451297590267
isogroup7890,0.502926096556982
isogroup7891,0
isogroup7893,0
isogroup7897,0
isogroup7899,0
isogroup79,0
isogroup790,0
isogroup7900,0
isogroup7901,0
isogroup7902,0
isogroup7904,0
isogroup7907,0
isogroup7908,0
isogroup791,0
isogroup7913,0
isogroup7918,0
isogroup7919,0
isogroup7920,0
isogroup7925,0
isogroup7928,0.373580564564847
isogroup793,0.759617004766123
isogroup7930,0.463846561592674
isogroup7931,0
isogroup7932,0
isogroup7933,0
isogroup7934,0
isogroup7938,0
isogroup7939,0
isogroup794,0
isogroup7942,0.567248130311925
isogroup7946,0
isogroup7948,0
isogroup7949,0.232948627690537
isogroup795,0
isogroup7951,0
isogroup7952,0
isogroup7954,0
isogroup7957,0
isogroup7958,0
isogroup7959,0
isogroup7960,0.653183265779825
isogroup7961,0.628900399256655
isogroup7962,0
isogroup7966,0
isogroup7969,0
isogroup7970,0.818172537599189
isogroup7973,0
isogroup7976,0
isogroup7977,0.615698504803197
isogroup7978,0
isogroup798,0.862540659403954
isogroup7981,0.324297830047187
isogroup7984,0.617039865295298
isogroup7989,0.223514693810291
isogroup799,0.702909320691852
isogroup7991,0
isogroup7993,0
isogroup7996,0
isogroup7997,0
isogroup7998,0
isogroup8,0.655784698328287
isogroup80,0.657532415665131
isogroup800,0
isogroup8000,0.506191882633929
isogroup8002,0
isogroup8003,0
isogroup8006,0
isogroup8007,0
isogroup8009,0
isogroup801,0.808192257370553
isogroup8010,0
isogroup8013,0
isogroup8015,0
isogroup802,0.910354068490879
isogroup8020,0
isogroup8022,0
isogroup8023,0
isogroup8024,0
isogroup8028,0
isogroup8029,0
isogroup803,0.655314215813507
isogroup8030,0
isogroup8033,0
isogroup8037,0
isogroup804,0
isogroup8042,0
isogroup8043,0
isogroup8045,0
isogroup8049,0
isogroup805,0
isogroup8051,0
isogroup8052,0.68776516601027
isogroup8053,0
isogroup8054,0
isogroup8056,0
isogroup8057,0
isogroup8058,0
isogroup8059,0
isogroup806,0.582144730730468
isogroup8062,0
isogroup8064,0
isogroup8065,0
isogroup8066,0
isogroup8069,0
isogroup807,0.584160037770465
isogroup8070,0
isogroup8071,0
isogroup8073,0
isogroup8074,0
isogroup8077,0
isogroup8078,0
isogroup8079,0.292621456515444
isogroup808,0
isogroup8080,0
isogroup8081,0
isogroup8083,0
isogroup8084,0
isogroup8085,0
isogroup8088,0
isogroup809,0
isogroup8092,0
isogroup8093,0
isogroup8095,0.66175528715839
isogroup810,0
isogroup8100,0
isogroup8102,0
isogroup8104,0
isogroup8105,0
isogroup8106,0
isogroup8109,0
isogroup811,0.610616564920664
isogroup8128,0
isogroup8131,0.420347829708963
isogroup8132,0.655970333263585
isogroup8134,0
isogroup8135,0
isogroup814,0
isogroup8142,0
isogroup8143,0
isogroup8144,0
isogroup8147,0
isogroup8148,0
isogroup8149,0.73108304011425
isogroup8152,0
isogroup8154,0
isogroup8156,0
isogroup8158,0
isogroup816,0
isogroup8160,0
isogroup8164,0
isogroup8167,0
isogroup8168,0
isogroup8169,0
isogroup8170,0
isogroup8171,0
isogroup8172,0
isogroup8173,0
isogroup8174,0
isogroup8179,0
isogroup818,0
isogroup8180,0
isogroup8182,0
isogroup8183,0
isogroup8185,0
isogroup8186,0.512149029886899
isogroup8188,0
isogroup8189,0
isogroup819,0
isogroup8192,0
isogroup8193,0
isogroup8194,0
isogroup8198,0
isogroup8199,0
isogroup820,0
isogroup8200,0
isogroup8201,0
isogroup8202,0
isogroup8204,0
isogroup8206,0
isogroup8207,0
isogroup8209,0
isogroup8212,0
isogroup8216,0
isogroup8219,0
isogroup822,0.752998902063634
isogroup8221,0
isogroup8223,0
isogroup8228,0.649501858485459
isogroup8229,0.57892548556179
isogroup8230,0
isogroup8232,0
isogroup8233,0
isogroup8235,0
isogroup8237,0
isogroup8239,0.78211869509042
isogroup824,0.814387091818191
isogroup8243,0
isogroup8244,0
isogroup8245,0
isogroup8247,0
isogroup825,0
isogroup8250,0
isogroup8251,0
isogroup8256,0
isogroup8257,0
isogroup8258,0.560577074882458
isogroup8261,0
isogroup8262,0
isogroup8263,0.280473285377139
isogroup8264,0
isogroup8266,0.704480868339987
isogroup8269,0
isogroup827,0
isogroup8271,0
isogroup8272,0
isogroup8275,0
isogroup8276,0
isogroup8277,0
isogroup8279,0
isogroup828,0
isogroup8280,0
isogroup8282,0
isogroup8284,0
isogroup8287,0
isogroup8288,0.565176332309596
isogroup829,0
isogroup8290,0
isogroup8291,0
isogroup8295,0
isogroup8296,0
isogroup83,0
isogroup830,0
isogroup8301,0
isogroup8302,0
isogroup8303,0
isogroup8304,0
isogroup8306,0
isogroup8308,0
isogroup831,0
isogroup8310,0.349876049750004
isogroup8311,0.480164716703622
isogroup8316,0
isogroup8317,0
isogroup8318,0
isogroup832,0
isogroup8329,0.251959860805552
isogroup8333,0.43822430974154
isogroup8338,0
isogroup8339,0
isogroup834,0
isogroup8341,0
isogroup8343,0
isogroup8344,0.262875055677473
isogroup8346,0
isogroup835,0
isogroup8350,0
isogroup8353,0
isogroup8354,0
isogroup8357,0
isogroup8358,0
isogroup836,0
isogroup8360,0
isogroup8361,0
isogroup8363,0
isogroup8364,0
isogroup8366,0
isogroup8367,0
isogroup8368,0
isogroup837,0.558678335970019
isogroup8370,0
isogroup8371,0
isogroup8376,0
isogroup8377,0
isogroup8378,0
isogroup838,0
isogroup8380,0
isogroup8381,0
isogroup8382,0
isogroup8385,0
isogroup8389,0
isogroup839,0
isogroup8392,0
isogroup8393,0
isogroup8394,0
isogroup8395,0
isogroup8396,0
isogroup8397,0
isogroup8398,0
isogroup8400,0
isogroup8402,0.273673088256218
isogroup8404,0.312635554246009
isogroup8405,0.707689074868053
isogroup841,0
isogroup8412,0
isogroup8413,0
isogroup8414,0
isogroup8415,0
isogroup8416,0
isogroup842,0.582490756633391
isogroup8420,0
isogroup8421,0
isogroup8423,0
isogroup8425,0.847768469916499
isogroup8427,0.58445410610963
isogroup8430,0
isogroup8431,0
isogroup8435,0.504856401779735
isogroup8438,0
isogroup844,0
isogroup8440,0
isogroup8442,0
isogroup8444,0
isogroup8445,0
isogroup8446,0
isogroup8447,0
isogroup8448,0
isogroup8449,0
isogroup845,0
isogroup8451,0
isogroup8452,0
isogroup8453,0
isogroup8454,0
isogroup8455,0
isogroup8456,0
isogroup8459,0
isogroup846,0.553433065002184
isogroup8460,0
isogroup8462,0
isogroup8465,0
isogroup8467,0
isogroup847,0
isogroup8470,0
isogroup8471,0.419266903991658
isogroup8472,0
isogroup8474,0
isogroup8475,0
isogroup8476,0
isogroup8478,0
isogroup8480,0
isogroup8481,0
isogroup8484,0
isogroup8490,0
isogroup8491,0
isogroup8493,0
isogroup8494,0
isogroup8497,0
isogroup8499,0
isogroup85,0.716618273939067
isogroup850,0.782262825131349
isogroup8501,0.381475261273622
isogroup8503,0
isogroup8505,0
isogroup8507,0
isogroup851,0.713461247527321
isogroup8511,0
isogroup8514,0
isogroup8516,0
isogroup8519,0
isogroup852,0
isogroup8520,0
isogroup8523,0
isogroup8524,0.678775905435614
isogroup8525,0
isogroup8527,0
isogroup8529,0
isogroup8530,0
isogroup8532,0
isogroup8534,0
isogroup8536,0
isogroup8537,0
isogroup854,0
isogroup8544,0
isogroup8545,0
isogroup8546,0
isogroup8547,0.750177592466683
isogroup8548,0
isogroup8549,0
isogroup855,0
isogroup8550,0
isogroup8554,0
isogroup8556,0
isogroup856,0.774350401619904
isogroup8560,0
isogroup8562,0
isogroup8565,0
isogroup8567,0
isogroup8569,0
isogroup857,0
isogroup8574,0
isogroup8579,0.571269959801743
isogroup858,0
isogroup8583,0
isogroup8589,0
isogroup859,0
isogroup8591,0
isogroup8593,0
isogroup8594,0
isogroup8595,0
isogroup8596,0
isogroup86,0.528648017240598
isogroup860,0.776137364665926
isogroup8601,0.663735713157121
isogroup8604,0
isogroup8605,0
isogroup8607,0
isogroup8608,0
isogroup8609,0.479727138079662
isogroup8611,0
isogroup8615,0.530576371532565
isogroup8616,0
isogroup8621,0.576238294823795
isogroup8626,0
isogroup8629,0
isogroup8632,0
isogroup8635,0
isogroup8636,0
isogroup864,0
isogroup8640,0
isogroup8645,0
isogroup8646,0
isogroup8648,0
isogroup865,0
isogroup8650,0.825670209298631
isogroup8652,0
isogroup8654,0
isogroup8655,0
isogroup8658,0
isogroup8662,0
isogroup8664,0.443234518606476
isogroup8665,0
isogroup8666,0.640034873832455
isogroup8667,0
isogroup867,0
isogroup8670,0
isogroup8671,0
isogroup8674,0
isogroup8675,0
isogroup8676,0
isogroup8677,0
isogroup8678,0
isogroup868,0.325192904789008
isogroup8680,0
isogroup8681,0
isogroup8682,0
isogroup8683,0
isogroup8684,0.715667732451508
isogroup8685,0
isogroup8687,0.508619895459104
isogroup869,0.65527004935324
isogroup8691,0
isogroup8692,0
isogroup8694,0
isogroup8697,0
isogroup8698,0
isogroup87,0.62110904760446
isogroup870,0
isogroup8703,0
isogroup8704,0
isogroup8705,0
isogroup8707,0
isogroup8708,0
isogroup8709,0
isogroup8710,0
isogroup8711,0
isogroup8712,0
isogroup8713,0
isogroup8714,0.720981207688421
isogroup8718,0
isogroup8719,0
isogroup872,0
isogroup8723,0
isogroup8725,0
isogroup8727,0.496949947706897
isogroup873,0.144090709203318
isogroup8732,0
isogroup8733,0
isogroup8736,0
isogroup8737,0.180288850849407
isogroup8738,0
isogroup8739,0
isogroup874,0.71623514900304
isogroup8743,0
isogroup8745,0
isogroup8746,0
isogroup8747,0
isogroup8748,0
isogroup8749,0
isogroup875,0
isogroup8750,0
isogroup8752,0
isogroup8753,0
isogroup8757,0
isogroup8758,0
isogroup876,0.726312593864924
isogroup8761,0
isogroup8764,0
isogroup8765,0
isogroup8766,0
isogroup8767,0
isogroup8768,0
isogroup877,0
isogroup8772,0
isogroup8775,0
isogroup8777,0
isogroup8778,0
isogroup878,0
isogroup8780,0
isogroup8786,0
isogroup8788,0
isogroup8789,0
isogroup879,0
isogroup8794,0
isogroup8796,0
isogroup8797,0
isogroup88,0
isogroup880,0
isogroup8802,0
isogroup8804,0
isogroup8806,0.646071101108413
isogroup8807,0
isogroup881,0
isogroup8811,0
isogroup8812,0.47740727677587
isogroup8817,0
isogroup882,0.790273491113198
isogroup8822,0
isogroup8823,0
isogroup8826,0
isogroup8829,0
isogroup883,0
isogroup8830,0
isogroup8831,0
isogroup8833,0
isogroup8834,0
isogroup8836,0
isogroup8838,0
isogroup8839,0
isogroup884,0.408509919611751
isogroup8840,0
isogroup8845,0.494386843331857
isogroup8849,0
isogroup8853,0
isogroup8856,0.62889684531105
isogroup8857,0
isogroup8862,0
isogroup8863,0
isogroup8864,0
isogroup8865,0
isogroup8866,0
isogroup8868,0
isogroup8869,0
isogroup887,0.590474278876446
isogroup8870,0
isogroup8871,0
isogroup8877,0
isogroup888,0
isogroup8881,0.682957382849228
isogroup8883,0
isogroup8885,0
isogroup8889,0
isogroup889,0.81535528229134
isogroup8891,0.443865984401173
isogroup8895,0
isogroup8896,0
isogroup8898,0
isogroup8899,0.428792107073826
isogroup89,0.84068470080333
isogroup8900,0
isogroup8904,0
isogroup8907,0
isogroup891,0.594237380957546
isogroup8912,0
isogroup8914,0
isogroup8917,0
isogroup8918,0.287131264707233
isogroup892,0.610152903873844
isogroup8920,0
isogroup8922,0.857721048461798
isogroup8924,0
isogroup8926,0.69184202223512
isogroup8927,0.725809093983086
isogroup893,0.862163146972852
isogroup8930,0.414050717742612
isogroup8934,0
isogroup8935,0
isogroup8940,0
isogroup8941,0
isogroup8944,0
isogroup895,0
isogroup8950,0
isogroup8952,0
isogroup8953,0
isogroup8954,0.311540085224227
isogroup8956,0
isogroup8958,0
isogroup8959,0
isogroup896,0.714902036285297
isogroup8960,0.568920999221191
isogroup8962,0
isogroup8966,0
isogroup8967,0
isogroup8968,0.697938181110719
isogroup897,0.731333814900945
isogroup8973,0
isogroup8974,0
isogroup8976,0
isogroup8978,0
isogroup8981,0
isogroup8983,0
isogroup8985,0
isogroup8987,0
isogroup8988,0.289016767719503
isogroup8989,0
isogroup899,0
isogroup8991,0
isogroup8992,0
isogroup8995,0
isogroup8996,0
isogroup8997,0.0707910213336263
isogroup8998,0
isogroup8999,0
isogroup9,0
isogroup90,0.909893524433338
isogroup900,0
isogroup9000,0.698943634264602
isogroup900018,0
isogroup9001,0
isogroup900278,0.47721691227594
isogroup9006,0
isogroup9007,0
isogroup9008,0
isogroup901,0.819131400565609
isogroup9015,0
isogroup9017,0.236338161040201
isogroup9019,0.769521932606364
isogroup902,0
isogroup9021,0
isogroup9022,0
isogroup9023,0
isogroup9024,0
isogroup9026,0
isogroup9029,0
isogroup903,0.776748143995387
isogroup9032,0
isogroup9033,0
isogroup9034,0
isogroup9037,0
isogroup9039,0
isogroup904,0
isogroup9041,0.496031487944977
isogroup9042,0
isogroup9045,0
isogroup9046,0.937180683396027
isogroup905,0
isogroup9050,0
isogroup9052.1,0
isogroup9053,0
isogroup9054,0
isogroup9056,0
isogroup9057,0
isogroup905728,0
isogroup9059,0
isogroup906,0.734121237779247
isogroup9063,0
isogroup9064,0
isogroup9065,0
isogroup9066,0
isogroup907,0
isogroup9070,0
isogroup9072,0
isogroup9074,0
isogroup9078,0
isogroup9079,0
isogroup9080,0
isogroup9085,0
isogroup9086,0
isogroup9099,0.483604709418434
